"Año;Mes;Fecha;Precio;Mineral;Unidad de medida;Numero Índice"
"1999;10;1999M10;5,41;Plata (Ag);Dólar por Onza Troy (USD/troy oz);34,6350832266325"
"1999;11;1999M11;5,15;Plata (Ag);Dólar por Onza Troy (USD/troy oz);32,9705505761844"
"1999;12;1999M12;5,16;Plata (Ag);Dólar por Onza Troy (USD/troy oz);33,0345710627401"
"2000;1;2000M01;5,19;Plata (Ag);Dólar por Onza Troy (USD/troy oz);33,2266325224072"
"2000;2;2000M02;5,25;Plata (Ag);Dólar por Onza Troy (USD/troy oz);33,6107554417414"
"2000;3;2000M03;5,06;Plata (Ag);Dólar por Onza Troy (USD/troy oz);32,3943661971831"
"2000;4;2000M04;5,06;Plata (Ag);Dólar por Onza Troy (USD/troy oz);32,3943661971831"
"2000;5;2000M05;4,98;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,8822023047375"
"2000;6;2000M06;5;Plata (Ag);Dólar por Onza Troy (USD/troy oz);32,0102432778489"
"2000;7;2000M07;4,97;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,8181818181818"
"2000;8;2000M08;4,89;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,3060179257362"
"2000;9;2000M09;4,89;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,3060179257362"
"2000;10;2000M10;4,83;Plata (Ag);Dólar por Onza Troy (USD/troy oz);30,921895006402"
"2000;11;2000M11;4,68;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,9615877080666"
"2000;12;2000M12;4,64;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,7055057618438"
"2001;1;2001M01;4,66;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,8335467349552"
"2001;2;2001M02;4,56;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,1933418693982"
"2001;3;2001M03;4,4;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,169014084507"
"2001;4;2001M04;4,37;Plata (Ag);Dólar por Onza Troy (USD/troy oz);27,9769526248399"
"2001;5;2001M05;4,43;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,3610755441741"
"2001;6;2001M06;4,37;Plata (Ag);Dólar por Onza Troy (USD/troy oz);27,9769526248399"
"2001;7;2001M07;4,25;Plata (Ag);Dólar por Onza Troy (USD/troy oz);27,2087067861716"
"2001;8;2001M08;4,22;Plata (Ag);Dólar por Onza Troy (USD/troy oz);27,0166453265045"
"2001;9;2001M09;4,35;Plata (Ag);Dólar por Onza Troy (USD/troy oz);27,8489116517285"
"2001;10;2001M10;4,4;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,169014084507"
"2001;11;2001M11;4,12;Plata (Ag);Dólar por Onza Troy (USD/troy oz);26,3764404609475"
"2001;12;2001M12;4,37;Plata (Ag);Dólar por Onza Troy (USD/troy oz);27,9769526248399"
"2002;1;2002M01;4,51;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,8732394366197"
"2002;2;2002M02;4,42;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,2970550576184"
"2002;3;2002M03;4,54;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,0653008962868"
"2002;4;2002M04;4,58;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,3213828425096"
"2002;5;2002M05;4,7;Plata (Ag);Dólar por Onza Troy (USD/troy oz);30,089628681178"
"2002;6;2002M06;4,9;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,3700384122919"
"2002;7;2002M07;4,92;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,4980793854033"
"2002;8;2002M08;4,54;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,0653008962868"
"2002;9;2002M09;4,55;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,1293213828425"
"2002;10;2002M10;4,4;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,169014084507"
"2002;11;2002M11;4,51;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,8732394366197"
"2002;12;2002M12;4,63;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,6414852752881"
"2003;1;2003M01;4,81;Plata (Ag);Dólar por Onza Troy (USD/troy oz);30,7938540332906"
"2003;2;2003M02;4,66;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,8335467349552"
"2003;3;2003M03;4,53;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,0012804097311"
"2003;4;2003M04;4,49;Plata (Ag);Dólar por Onza Troy (USD/troy oz);28,7451984635083"
"2003;5;2003M05;4,74;Plata (Ag);Dólar por Onza Troy (USD/troy oz);30,3457106274008"
"2003;6;2003M06;4,53;Plata (Ag);Dólar por Onza Troy (USD/troy oz);29,0012804097311"
"2003;7;2003M07;4,8;Plata (Ag);Dólar por Onza Troy (USD/troy oz);30,729833546735"
"2003;8;2003M08;4,99;Plata (Ag);Dólar por Onza Troy (USD/troy oz);31,9462227912932"
"2003;9;2003M09;5,17;Plata (Ag);Dólar por Onza Troy (USD/troy oz);33,0985915492958"
"2003;10;2003M10;5;Plata (Ag);Dólar por Onza Troy (USD/troy oz);32,0102432778489"
"2003;11;2003M11;5,18;Plata (Ag);Dólar por Onza Troy (USD/troy oz);33,1626120358515"
"2003;12;2003M12;5,63;Plata (Ag);Dólar por Onza Troy (USD/troy oz);36,0435339308579"
"2004;1;2004M01;6,3;Plata (Ag);Dólar por Onza Troy (USD/troy oz);40,3329065300896"
"2004;2;2004M02;6,44;Plata (Ag);Dólar por Onza Troy (USD/troy oz);41,2291933418694"
"2004;3;2004M03;7,23;Plata (Ag);Dólar por Onza Troy (USD/troy oz);46,2868117797695"
"2004;4;2004M04;7,15;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,7746478873239"
"2004;5;2004M05;5,87;Plata (Ag);Dólar por Onza Troy (USD/troy oz);37,5800256081946"
"2004;6;2004M06;5,86;Plata (Ag);Dólar por Onza Troy (USD/troy oz);37,5160051216389"
"2004;7;2004M07;6,31;Plata (Ag);Dólar por Onza Troy (USD/troy oz);40,3969270166453"
"2004;8;2004M08;6,66;Plata (Ag);Dólar por Onza Troy (USD/troy oz);42,6376440460947"
"2004;9;2004M09;6,4;Plata (Ag);Dólar por Onza Troy (USD/troy oz);40,9731113956466"
"2004;10;2004M10;7,1;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,4545454545455"
"2004;11;2004M11;7,49;Plata (Ag);Dólar por Onza Troy (USD/troy oz);47,9513444302177"
"2004;12;2004M12;7,09;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,3905249679898"
"2005;1;2005M01;6,62;Plata (Ag);Dólar por Onza Troy (USD/troy oz);42,381562099872"
"2005;2;2005M02;7,03;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,0064020486556"
"2005;3;2005M03;7,23;Plata (Ag);Dólar por Onza Troy (USD/troy oz);46,2868117797695"
"2005;4;2005M04;7,12;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,5825864276568"
"2005;5;2005M05;7,02;Plata (Ag);Dólar por Onza Troy (USD/troy oz);44,9423815620999"
"2005;6;2005M06;7,31;Plata (Ag);Dólar por Onza Troy (USD/troy oz);46,7989756722151"
"2005;7;2005M07;7,01;Plata (Ag);Dólar por Onza Troy (USD/troy oz);44,8783610755442"
"2005;8;2005M08;7,03;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,0064020486556"
"2005;9;2005M09;7,15;Plata (Ag);Dólar por Onza Troy (USD/troy oz);45,7746478873239"
"2005;10;2005M10;7,67;Plata (Ag);Dólar por Onza Troy (USD/troy oz);49,1037131882202"
"2005;11;2005M11;7,87;Plata (Ag);Dólar por Onza Troy (USD/troy oz);50,3841229193342"
"2005;12;2005M12;8,63;Plata (Ag);Dólar por Onza Troy (USD/troy oz);55,2496798975672"
"2006;1;2006M01;9,14;Plata (Ag);Dólar por Onza Troy (USD/troy oz);58,5147247119078"
"2006;2;2006M02;9,53;Plata (Ag);Dólar por Onza Troy (USD/troy oz);61,01152368758"
"2006;3;2006M03;10,38;Plata (Ag);Dólar por Onza Troy (USD/troy oz);66,4532650448143"
"2006;4;2006M04;12,61;Plata (Ag);Dólar por Onza Troy (USD/troy oz);80,729833546735"
"2006;5;2006M05;13,38;Plata (Ag);Dólar por Onza Troy (USD/troy oz);85,6594110115237"
"2006;6;2006M06;10,8;Plata (Ag);Dólar por Onza Troy (USD/troy oz);69,1421254801537"
"2006;7;2006M07;11,23;Plata (Ag);Dólar por Onza Troy (USD/troy oz);71,8950064020487"
"2006;8;2006M08;12,19;Plata (Ag);Dólar por Onza Troy (USD/troy oz);78,0409731113956"
"2006;9;2006M09;11,68;Plata (Ag);Dólar por Onza Troy (USD/troy oz);74,7759282970551"
"2006;10;2006M10;11,56;Plata (Ag);Dólar por Onza Troy (USD/troy oz);74,0076824583867"
"2006;11;2006M11;12,93;Plata (Ag);Dólar por Onza Troy (USD/troy oz);82,7784891165173"
"2006;12;2006M12;13,28;Plata (Ag);Dólar por Onza Troy (USD/troy oz);85,0192061459667"
"2007;1;2007M01;12,84;Plata (Ag);Dólar por Onza Troy (USD/troy oz);82,202304737516"
"2007;2;2007M02;13,91;Plata (Ag);Dólar por Onza Troy (USD/troy oz);89,0524967989757"
"2007;3;2007M03;13,18;Plata (Ag);Dólar por Onza Troy (USD/troy oz);84,3790012804097"
"2007;4;2007M04;13,72;Plata (Ag);Dólar por Onza Troy (USD/troy oz);87,8361075544174"
"2007;5;2007M05;13,15;Plata (Ag);Dólar por Onza Troy (USD/troy oz);84,1869398207426"
"2007;6;2007M06;13,14;Plata (Ag);Dólar por Onza Troy (USD/troy oz);84,1229193341869"
"2007;7;2007M07;12,91;Plata (Ag);Dólar por Onza Troy (USD/troy oz);82,6504481434059"
"2007;8;2007M08;12,33;Plata (Ag);Dólar por Onza Troy (USD/troy oz);78,9372599231754"
"2007;9;2007M09;12,83;Plata (Ag);Dólar por Onza Troy (USD/troy oz);82,1382842509603"
"2007;10;2007M10;13,67;Plata (Ag);Dólar por Onza Troy (USD/troy oz);87,5160051216389"
"2007;11;2007M11;14,7;Plata (Ag);Dólar por Onza Troy (USD/troy oz);94,1101152368758"
"2007;12;2007M12;14,3;Plata (Ag);Dólar por Onza Troy (USD/troy oz);91,5492957746479"
"2008;1;2008M01;15,91;Plata (Ag);Dólar por Onza Troy (USD/troy oz);101,856594110115"
"2008;2;2008M02;17,57;Plata (Ag);Dólar por Onza Troy (USD/troy oz);112,483994878361"
"2008;3;2008M03;19,32;Plata (Ag);Dólar por Onza Troy (USD/troy oz);123,687580025608"
"2008;4;2008M04;17,5;Plata (Ag);Dólar por Onza Troy (USD/troy oz);112,035851472471"
"2008;5;2008M05;17,06;Plata (Ag);Dólar por Onza Troy (USD/troy oz);109,21895006402"
"2008;6;2008M06;16,97;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,642765685019"
"2008;7;2008M07;18,03;Plata (Ag);Dólar por Onza Troy (USD/troy oz);115,428937259923"
"2008;8;2008M08;14,64;Plata (Ag);Dólar por Onza Troy (USD/troy oz);93,7259923175416"
"2008;9;2008M09;12,37;Plata (Ag);Dólar por Onza Troy (USD/troy oz);79,1933418693982"
"2008;10;2008M10;10,44;Plata (Ag);Dólar por Onza Troy (USD/troy oz);66,8373879641485"
"2008;11;2008M11;9,87;Plata (Ag);Dólar por Onza Troy (USD/troy oz);63,1882202304737"
"2008;12;2008M12;10,29;Plata (Ag);Dólar por Onza Troy (USD/troy oz);65,8770806658131"
"2009;1;2009M01;11,27;Plata (Ag);Dólar por Onza Troy (USD/troy oz);72,1510883482715"
"2009;2;2009M02;13,41;Plata (Ag);Dólar por Onza Troy (USD/troy oz);85,8514724711908"
"2009;3;2009M03;13,12;Plata (Ag);Dólar por Onza Troy (USD/troy oz);83,9948783610755"
"2009;4;2009M04;12,48;Plata (Ag);Dólar por Onza Troy (USD/troy oz);79,8975672215109"
"2009;5;2009M05;13,98;Plata (Ag);Dólar por Onza Troy (USD/troy oz);89,5006402048656"
"2009;6;2009M06;14,65;Plata (Ag);Dólar por Onza Troy (USD/troy oz);93,7900128040973"
"2009;7;2009M07;13,36;Plata (Ag);Dólar por Onza Troy (USD/troy oz);85,5313700384123"
"2009;8;2009M08;14,36;Plata (Ag);Dólar por Onza Troy (USD/troy oz);91,9334186939821"
"2009;9;2009M09;16,39;Plata (Ag);Dólar por Onza Troy (USD/troy oz);104,929577464789"
"2009;10;2009M10;17,24;Plata (Ag);Dólar por Onza Troy (USD/troy oz);110,371318822023"
"2009;11;2009M11;17,82;Plata (Ag);Dólar por Onza Troy (USD/troy oz);114,084507042254"
"2009;12;2009M12;17,64;Plata (Ag);Dólar por Onza Troy (USD/troy oz);112,932138284251"
"2010;1;2010M01;17,75;Plata (Ag);Dólar por Onza Troy (USD/troy oz);113,636363636364"
"2010;2;2010M02;15,87;Plata (Ag);Dólar por Onza Troy (USD/troy oz);101,600512163892"
"2010;3;2010M03;17,11;Plata (Ag);Dólar por Onza Troy (USD/troy oz);109,539052496799"
"2010;4;2010M04;18,06;Plata (Ag);Dólar por Onza Troy (USD/troy oz);115,62099871959"
"2010;5;2010M05;18,43;Plata (Ag);Dólar por Onza Troy (USD/troy oz);117,989756722151"
"2010;6;2010M06;18,45;Plata (Ag);Dólar por Onza Troy (USD/troy oz);118,117797695262"
"2010;7;2010M07;17,96;Plata (Ag);Dólar por Onza Troy (USD/troy oz);114,980793854033"
"2010;8;2010M08;18,39;Plata (Ag);Dólar por Onza Troy (USD/troy oz);117,733674775928"
"2010;9;2010M09;20,55;Plata (Ag);Dólar por Onza Troy (USD/troy oz);131,562099871959"
"2010;10;2010M10;23,39;Plata (Ag);Dólar por Onza Troy (USD/troy oz);149,743918053777"
"2010;11;2010M11;26,54;Plata (Ag);Dólar por Onza Troy (USD/troy oz);169,910371318822"
"2010;12;2010M12;29,32;Plata (Ag);Dólar por Onza Troy (USD/troy oz);187,708066581306"
"2011;1;2011M01;28,51;Plata (Ag);Dólar por Onza Troy (USD/troy oz);182,522407170295"
"2011;2;2011M02;30,78;Plata (Ag);Dólar por Onza Troy (USD/troy oz);197,055057618438"
"2011;3;2011M03;35,81;Plata (Ag);Dólar por Onza Troy (USD/troy oz);229,257362355954"
"2011;4;2011M04;42,7;Plata (Ag);Dólar por Onza Troy (USD/troy oz);273,36747759283"
"2011;5;2011M05;37,34;Plata (Ag);Dólar por Onza Troy (USD/troy oz);239,052496798976"
"2011;6;2011M06;35,8;Plata (Ag);Dólar por Onza Troy (USD/troy oz);229,193341869398"
"2011;7;2011M07;37,92;Plata (Ag);Dólar por Onza Troy (USD/troy oz);242,765685019206"
"2011;8;2011M08;40,33;Plata (Ag);Dólar por Onza Troy (USD/troy oz);258,194622279129"
"2011;9;2011M09;38,15;Plata (Ag);Dólar por Onza Troy (USD/troy oz);244,238156209987"
"2011;10;2011M10;31,97;Plata (Ag);Dólar por Onza Troy (USD/troy oz);204,673495518566"
"2011;11;2011M11;33,08;Plata (Ag);Dólar por Onza Troy (USD/troy oz);211,779769526248"
"2011;12;2011M12;30,3;Plata (Ag);Dólar por Onza Troy (USD/troy oz);193,982074263764"
"2012;1;2012M01;30,65;Plata (Ag);Dólar por Onza Troy (USD/troy oz);196,222791293214"
"2012;2;2012M02;34,14;Plata (Ag);Dólar por Onza Troy (USD/troy oz);218,565941101152"
"2012;3;2012M03;32,95;Plata (Ag);Dólar por Onza Troy (USD/troy oz);210,947503201024"
"2012;4;2012M04;31,53;Plata (Ag);Dólar por Onza Troy (USD/troy oz);201,856594110115"
"2012;5;2012M05;28,72;Plata (Ag);Dólar por Onza Troy (USD/troy oz);183,866837387964"
"2012;6;2012M06;27,98;Plata (Ag);Dólar por Onza Troy (USD/troy oz);179,129321382843"
"2012;7;2012M07;27,43;Plata (Ag);Dólar por Onza Troy (USD/troy oz);175,608194622279"
"2012;8;2012M08;28,8;Plata (Ag);Dólar por Onza Troy (USD/troy oz);184,37900128041"
"2012;9;2012M09;33,61;Plata (Ag);Dólar por Onza Troy (USD/troy oz);215,1728553137"
"2012;10;2012M10;33,19;Plata (Ag);Dólar por Onza Troy (USD/troy oz);212,483994878361"
"2012;11;2012M11;32,77;Plata (Ag);Dólar por Onza Troy (USD/troy oz);209,795134443022"
"2012;12;2012M12;31,87;Plata (Ag);Dólar por Onza Troy (USD/troy oz);204,033290653009"
"2013;1;2013M01;31,06;Plata (Ag);Dólar por Onza Troy (USD/troy oz);198,847631241997"
"2013;2;2013M02;30,33;Plata (Ag);Dólar por Onza Troy (USD/troy oz);194,174135723432"
"2013;3;2013M03;28,79;Plata (Ag);Dólar por Onza Troy (USD/troy oz);184,314980793854"
"2013;4;2013M04;25,36;Plata (Ag);Dólar por Onza Troy (USD/troy oz);162,35595390525"
"2013;5;2013M05;23,04;Plata (Ag);Dólar por Onza Troy (USD/troy oz);147,503201024328"
"2013;6;2013M06;21,11;Plata (Ag);Dólar por Onza Troy (USD/troy oz);135,147247119078"
"2013;7;2013M07;19,71;Plata (Ag);Dólar por Onza Troy (USD/troy oz);126,18437900128"
"2013;8;2013M08;21,89;Plata (Ag);Dólar por Onza Troy (USD/troy oz);140,140845070423"
"2013;9;2013M09;22,56;Plata (Ag);Dólar por Onza Troy (USD/troy oz);144,430217669654"
"2013;10;2013M10;21,92;Plata (Ag);Dólar por Onza Troy (USD/troy oz);140,33290653009"
"2013;11;2013M11;20,76;Plata (Ag);Dólar por Onza Troy (USD/troy oz);132,906530089629"
"2013;12;2013M12;19,67;Plata (Ag);Dólar por Onza Troy (USD/troy oz);125,928297055058"
"2014;1;2014M01;19,88;Plata (Ag);Dólar por Onza Troy (USD/troy oz);127,272727272727"
"2014;2;2014M02;20,85;Plata (Ag);Dólar por Onza Troy (USD/troy oz);133,48271446863"
"2014;3;2014M03;20,72;Plata (Ag);Dólar por Onza Troy (USD/troy oz);132,650448143406"
"2014;4;2014M04;19,74;Plata (Ag);Dólar por Onza Troy (USD/troy oz);126,376440460947"
"2014;5;2014M05;19,34;Plata (Ag);Dólar por Onza Troy (USD/troy oz);123,81562099872"
"2014;6;2014M06;19,89;Plata (Ag);Dólar por Onza Troy (USD/troy oz);127,336747759283"
"2014;7;2014M07;20,92;Plata (Ag);Dólar por Onza Troy (USD/troy oz);133,93085787452"
"2014;8;2014M08;19,74;Plata (Ag);Dólar por Onza Troy (USD/troy oz);126,376440460947"
"2014;9;2014M09;18,37;Plata (Ag);Dólar por Onza Troy (USD/troy oz);117,605633802817"
"2014;10;2014M10;17,16;Plata (Ag);Dólar por Onza Troy (USD/troy oz);109,859154929577"
"2014;11;2014M11;15,97;Plata (Ag);Dólar por Onza Troy (USD/troy oz);102,240717029449"
"2014;12;2014M12;16,3;Plata (Ag);Dólar por Onza Troy (USD/troy oz);104,353393085787"
"2015;1;2015M01;17,24;Plata (Ag);Dólar por Onza Troy (USD/troy oz);110,371318822023"
"2015;2;2015M02;16,79;Plata (Ag);Dólar por Onza Troy (USD/troy oz);107,490396927017"
"2015;3;2015M03;16,24;Plata (Ag);Dólar por Onza Troy (USD/troy oz);103,969270166453"
"2015;4;2015M04;16,34;Plata (Ag);Dólar por Onza Troy (USD/troy oz);104,60947503201"
"2015;5;2015M05;16,83;Plata (Ag);Dólar por Onza Troy (USD/troy oz);107,746478873239"
"2015;6;2015M06;16,08;Plata (Ag);Dólar por Onza Troy (USD/troy oz);102,944942381562"
"2015;7;2015M07;15,05;Plata (Ag);Dólar por Onza Troy (USD/troy oz);96,3508322663252"
"2015;8;2015M08;14,94;Plata (Ag);Dólar por Onza Troy (USD/troy oz);95,6466069142126"
"2015;9;2015M09;14,75;Plata (Ag);Dólar por Onza Troy (USD/troy oz);94,4302176696543"
"2015;10;2015M10;15,81;Plata (Ag);Dólar por Onza Troy (USD/troy oz);101,216389244558"
"2015;11;2015M11;14,45;Plata (Ag);Dólar por Onza Troy (USD/troy oz);92,5096030729834"
"2015;12;2015M12;14,13;Plata (Ag);Dólar por Onza Troy (USD/troy oz);90,460947503201"
"2016;1;2016M01;14,11;Plata (Ag);Dólar por Onza Troy (USD/troy oz);90,3329065300896"
"2016;2;2016M02;15,17;Plata (Ag);Dólar por Onza Troy (USD/troy oz);97,1190781049936"
"2016;3;2016M03;15,47;Plata (Ag);Dólar por Onza Troy (USD/troy oz);99,0396927016645"
"2016;4;2016M04;16,36;Plata (Ag);Dólar por Onza Troy (USD/troy oz);104,737516005122"
"2016;5;2016M05;16,95;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,514724711908"
"2016;6;2016M06;17,29;Plata (Ag);Dólar por Onza Troy (USD/troy oz);110,691421254802"
"2016;7;2016M07;19,99;Plata (Ag);Dólar por Onza Troy (USD/troy oz);127,97695262484"
"2016;8;2016M08;19,59;Plata (Ag);Dólar por Onza Troy (USD/troy oz);125,416133162612"
"2016;9;2016M09;19,36;Plata (Ag);Dólar por Onza Troy (USD/troy oz);123,943661971831"
"2016;10;2016M10;17,66;Plata (Ag);Dólar por Onza Troy (USD/troy oz);113,060179257362"
"2016;11;2016M11;17,41;Plata (Ag);Dólar por Onza Troy (USD/troy oz);111,45966709347"
"2016;12;2016M12;16,43;Plata (Ag);Dólar por Onza Troy (USD/troy oz);105,185659411012"
"2017;1;2017M01;16,9;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,194622279129"
"2017;2;2017M02;17,93;Plata (Ag);Dólar por Onza Troy (USD/troy oz);114,788732394366"
"2017;3;2017M03;17,63;Plata (Ag);Dólar por Onza Troy (USD/troy oz);112,868117797695"
"2017;4;2017M04;18,03;Plata (Ag);Dólar por Onza Troy (USD/troy oz);115,428937259923"
"2017;5;2017M05;16,75;Plata (Ag);Dólar por Onza Troy (USD/troy oz);107,234314980794"
"2017;6;2017M06;16,93;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,386683738796"
"2017;7;2017M07;16,15;Plata (Ag);Dólar por Onza Troy (USD/troy oz);103,393085787452"
"2017;8;2017M08;16,95;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,514724711908"
"2017;9;2017M09;17,43;Plata (Ag);Dólar por Onza Troy (USD/troy oz);111,587708066581"
"2017;10;2017M10;16,94;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,450704225352"
"2017;11;2017M11;16,98;Plata (Ag);Dólar por Onza Troy (USD/troy oz);108,706786171575"
"2017;12;2017M12;16,17;Plata (Ag);Dólar por Onza Troy (USD/troy oz);103,521126760563"
"2018;1;2018M01;17,13;Plata (Ag);Dólar por Onza Troy (USD/troy oz);109,66709346991"
"2018;2;2018M02;16,58;Plata (Ag);Dólar por Onza Troy (USD/troy oz);106,145966709347"
"2018;3;2018M03;16,47;Plata (Ag);Dólar por Onza Troy (USD/troy oz);105,441741357234"
"2018;4;2018M04;16,65;Plata (Ag);Dólar por Onza Troy (USD/troy oz);106,594110115237"
"2018;5;2018M05;16,49;Plata (Ag);Dólar por Onza Troy (USD/troy oz);105,569782330346"
"2018;6;2018M06;16,54;Plata (Ag);Dólar por Onza Troy (USD/troy oz);105,889884763124"
"2018;7;2018M07;15,72;Plata (Ag);Dólar por Onza Troy (USD/troy oz);100,640204865557"
"2018;8;2018M08;14,99;Plata (Ag);Dólar por Onza Troy (USD/troy oz);95,966709346991"
"2018;9;2018M09;14,27;Plata (Ag);Dólar por Onza Troy (USD/troy oz);91,3572343149808"
"2018;10;2018M10;14,6;Plata (Ag);Dólar por Onza Troy (USD/troy oz);93,4699103713188"
"2018;11;2018M11;14,35;Plata (Ag);Dólar por Onza Troy (USD/troy oz);91,8693982074264"
"2018;12;2018M12;14,77;Plata (Ag);Dólar por Onza Troy (USD/troy oz);94,5582586427657"
"2019;1;2019M01;15,62;Plata (Ag);Dólar por Onza Troy (USD/troy oz);100"
"2019;2;2019M02;15,82;Plata (Ag);Dólar por Onza Troy (USD/troy oz);101,280409731114"
"2019;3;2019M03;15,3;Plata (Ag);Dólar por Onza Troy (USD/troy oz);97,9513444302177"
"2019;4;2019M04;15,06;Plata (Ag);Dólar por Onza Troy (USD/troy oz);96,4148527528809"
"2019;5;2019M05;14,66;Plata (Ag);Dólar por Onza Troy (USD/troy oz);93,854033290653"
"2019;6;2019M06;15,04;Plata (Ag);Dólar por Onza Troy (USD/troy oz);96,2868117797695"
"2019;7;2019M07;15,79;Plata (Ag);Dólar por Onza Troy (USD/troy oz);101,088348271447"
"2019;8;2019M08;17,22;Plata (Ag);Dólar por Onza Troy (USD/troy oz);110,243277848912"
"2019;9;2019M09;18,16;Plata (Ag);Dólar por Onza Troy (USD/troy oz);116,261203585147"
"2019;10;2019M10;17,65;Plata (Ag);Dólar por Onza Troy (USD/troy oz);112,996158770807"
"2019;11;2019M11;17,17;Plata (Ag);Dólar por Onza Troy (USD/troy oz);109,923175416133"
"2019;12;2019M12;17,14;Plata (Ag);Dólar por Onza Troy (USD/troy oz);109,731113956466"
"2020;1;2020M01;17,97;Plata (Ag);Dólar por Onza Troy (USD/troy oz);115,044814340589"
"2020;2;2020M02;17,88;Plata (Ag);Dólar por Onza Troy (USD/troy oz);114,468629961588"
"2020;3;2020M03;14,88;Plata (Ag);Dólar por Onza Troy (USD/troy oz);95,2624839948784"
"2020;4;2020M04;15,07;Plata (Ag);Dólar por Onza Troy (USD/troy oz);96,4788732394366"
"2020;5;2020M05;16,26;Plata (Ag);Dólar por Onza Troy (USD/troy oz);104,097311139565"
"2020;6;2020M06;17,71;Plata (Ag);Dólar por Onza Troy (USD/troy oz);113,380281690141"
"2020;7;2020M07;20,65;Plata (Ag);Dólar por Onza Troy (USD/troy oz);132,202304737516"
"2020;8;2020M08;27;Plata (Ag);Dólar por Onza Troy (USD/troy oz);172,855313700384"
"2020;9;2020M09;25,74;Plata (Ag);Dólar por Onza Troy (USD/troy oz);164,788732394366"
"2020;10;2020M10;24,23;Plata (Ag);Dólar por Onza Troy (USD/troy oz);155,121638924456"
"2020;11;2020M11;24,08;Plata (Ag);Dólar por Onza Troy (USD/troy oz);154,16133162612"
"2020;12;2020M12;24,97;Plata (Ag);Dólar por Onza Troy (USD/troy oz);159,859154929577"
"2021;1;2021M01;25,88;Plata (Ag);Dólar por Onza Troy (USD/troy oz);165,685019206146"
"2021;2;2021M02;27,29;Plata (Ag);Dólar por Onza Troy (USD/troy oz);174,711907810499"
"2021;3;2021M03;25,65;Plata (Ag);Dólar por Onza Troy (USD/troy oz);164,212548015365"
"2021;4;2021M04;25,69;Plata (Ag);Dólar por Onza Troy (USD/troy oz);164,468629961588"
"2021;5;2021M05;27,5;Plata (Ag);Dólar por Onza Troy (USD/troy oz);176,056338028169"
"2021;6;2021M06;27;Plata (Ag);Dólar por Onza Troy (USD/troy oz);172,855313700384"
"2021;7;2021M07;25,68;Plata (Ag);Dólar por Onza Troy (USD/troy oz);164,404609475032"
"2021;8;2021M08;23,99;Plata (Ag);Dólar por Onza Troy (USD/troy oz);153,585147247119"
"2021;9;2021M09;23,19;Plata (Ag);Dólar por Onza Troy (USD/troy oz);148,463508322663"
"2021;10;2021M10;23,41;Plata (Ag);Dólar por Onza Troy (USD/troy oz);149,871959026889"
"2021;11;2021M11;24,18;Plata (Ag);Dólar por Onza Troy (USD/troy oz);154,801536491677"
"2021;12;2021M12;22,53;Plata (Ag);Dólar por Onza Troy (USD/troy oz);144,238156209987"
"2022;1;2022M01;23,16;Plata (Ag);Dólar por Onza Troy (USD/troy oz);148,271446862996"
"2022;2;2022M02;23,54;Plata (Ag);Dólar por Onza Troy (USD/troy oz);150,704225352113"
"2022;3;2022M03;25,31;Plata (Ag);Dólar por Onza Troy (USD/troy oz);162,035851472471"
"2022;4;2022M04;24,55;Plata (Ag);Dólar por Onza Troy (USD/troy oz);157,170294494238"
